计费帐户ID (BillingAccountId),计费帐户名称 (BillingAccountName),计费周期开始日期 (BillingPeriodStartDate),计费周期结束日期 (BillingPeriodEndDate),计费对象信息ID (BillingProfileId),计费对象信息名称 (BillingProfileName),帐户所有者ID (AccountOwnerId),帐户名 (AccountName),订阅ID (SubscriptionId),订阅名称 (SubscriptionName),日期 (Date),产品 (Product),商品编号 (PartNumber),计量ID (MeterId),服务系列 (ServiceFamily),计量类别 (MeterCategory),计量子类别 (MeterSubCategory),计量区域 (MeterRegion),计量名称 (MeterName),数量 (Quantity),有效价格 (EffectivePrice),成本 (Cost),单位价格 (UnitPrice),计费货币 (BillingCurrency),资源位置 (ResourceLocation),可用性区域 (AvailabilityZone),已使用的服务 (ConsumedService),资源ID (ResourceId),资源名称 (ResourceName),服务信息1 (ServiceInfo1),服务信息2 (ServiceInfo2),其他信息 (AdditionalInfo),标记 (Tags),发票科目ID (InvoiceSectionId),发票科目 (InvoiceSection),成本中心 (CostCenter),度量单位 (UnitOfMeasure),资源组 (ResourceGroup),预留ID (ReservationId),预留名称 (ReservationName),产品订单ID (ProductOrderId),产品订单名称 (ProductOrderName),产品/服务ID (OfferId),IsAzureCreditEligible (IsAzureCreditEligible),术语 (Term),发布者名称 (PublisherName),计划名称 (PlanName),费用类型 (ChargeType),频率 (Frequency),发布者类型 (PublisherType),PayGPrice (PayGPrice),PricingModel (PricingModel),CostAllocationRuleName (CostAllocationRuleName),benefitId (benefitId),benefitName (benefitName)
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/08/2025,Azure OpenAI - gpt-4o-mini-0718-Inp-glbl Tokens - US East 2,AAR-77863,d11e204d-d190-546c-9927-f9887ce16ed2,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Inp-glbl Tokens,52704.851,0.0010997,57.9595246447,0.0010997,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Inp-glbl,Usage,UsageBased,Azure,0.0010997,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/10/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,144998.098,0.0043988,637.8176334824,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/10/2025,Azure OpenAI - gpt 4o mini 0718 cached Inp glbl Tokens - US East 2,AAS-22262,f4b6c31e-baf4-5fbe-b3e1-c6bf31f1a3df,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt 4o mini 0718 cached Inp glbl Tokens,31335.424000000006,0.00054985,17.2297828864,0.0005499,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o mini 0718 cached Inp glbl,Usage,UsageBased,Azure,0.00054985,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/09/2025,Azure OpenAI - gpt-4o-mini-0718-Inp-glbl Tokens - US East 2,AAR-77863,d11e204d-d190-546c-9927-f9887ce16ed2,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Inp-glbl Tokens,54427.14500000001,0.0010997,59.8535313565,0.0010997,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Inp-glbl,Usage,UsageBased,Azure,0.0010997,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,yixuan@technology05.onmicrosoft.com,芜湖益炫网络科技有限公司,b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be,AI,02/13/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,0.002,0.0043988,0.0000087976,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eworld-openai-gpt,eworld-openai-gpt,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,yixuan@technology05.onmicrosoft.com,芜湖益炫网络科技有限公司,b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be,AI,02/12/2025,Azure OpenAI - gpt-4o-0806-Outp-glbl Tokens - US East 2,AAR-84800,902fde53-b419-57eb-a9ac-7493df4c1758,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-0806-Outp-glbl Tokens,142.958,0.07331,10.48025098,0.07331,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eworld-openai-gpt,eworld-openai-gpt,,,,"""deployment"": ""gpt-4o""",198711,广州越光信息科技有限公司,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-0806-Outp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,yixuan@technology05.onmicrosoft.com,芜湖益炫网络科技有限公司,b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be,AI,02/11/2025,Azure OpenAI - gpt-4o-0806-Inp-glbl Tokens - US East 2,AAR-84971,db6a1085-bcdb-57a9-baae-42f37fddbedb,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-0806-Inp-glbl Tokens,1817.37,0.018328,33.30875736,0.018328,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eworld-openai-gpt,eworld-openai-gpt,,,,"""deployment"": ""gpt-4o""",198711,广州越光信息科技有限公司,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-0806-Inp-glbl,Usage,UsageBased,Azure,0.018328,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/20/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - US East,AAR-35913,d620896c-bb1d-56ce-a78a-5d2f97a17652,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Outp-glbl Tokens,395.265,0.21994,86.9345841,0.21994,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/17/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,84.839,0.0006852,0.0581316828,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/21/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - US East,AAR-35913,d620896c-bb1d-56ce-a78a-5d2f97a17652,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Outp-glbl Tokens,311.852,0.21994,68.58872888,0.21994,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/19/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - FR Central,AAR-37050,f2ea3e4b-b16d-5677-9806-a1efc847ea8a,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Inp-glbl Tokens,2065.6749999999997,0.07331,151.43463425,0.07331,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/16/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - US East,AAR-42589,f0da7054-89f3-5ba6-bea7-c210da5512d2,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Inp-glbl Tokens,2930.0570000000007,0.07331,214.80247867,0.07331,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/20/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - FR Central,AAR-37229,c3df8629-3e1e-5aae-8b6b-4cf8ded33fab,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Outp-glbl Tokens,78.47999999999999,0.21994,17.2608912,0.21994,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/17/2025,Azure OpenAI - gpt 4o 0513 Input global Tokens - US West,AAR-76983,7ae9c2ff-43c6-5fe0-b052-b77216263d29,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Input global Tokens,112.48,0.036657,4.12317936,0.036657,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Input global,Usage,UsageBased,Azure,0.036657,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/21/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - FR Central,AAR-37050,f2ea3e4b-b16d-5677-9806-a1efc847ea8a,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Inp-glbl Tokens,1822.1380000000001,0.07331,133.58093678,0.07331,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/20/2025,Azure OpenAI - gpt 4o 0513 Input global Tokens - US West,AAR-76983,7ae9c2ff-43c6-5fe0-b052-b77216263d29,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Input global Tokens,134.38000000000002,0.036657,4.92596766,0.036657,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Input global,Usage,UsageBased,Azure,0.036657,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/18/2025,Azure OpenAI - gpt 4o 0513 Output global Tokens - US West,AAR-76970,dec0b063-9d28-5cd4-92e5-a435d86b3abc,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Output global Tokens,0.193,0.10997,0.02122421,0.10997,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Output global,Usage,UsageBased,Azure,0.10997,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/15/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,55.78399999999999,0.0006852,0.0382231968,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/20/2025,Azure OpenAI - gpt 4o 0513 Output global Tokens - US West,AAR-76970,dec0b063-9d28-5cd4-92e5-a435d86b3abc,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Output global Tokens,10.865999999999998,0.10997,1.19493402,0.10997,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Output global,Usage,UsageBased,Azure,0.10997,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/19/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - FR Central,AAR-37229,c3df8629-3e1e-5aae-8b6b-4cf8ded33fab,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Outp-glbl Tokens,88.805,0.21994,19.5317717,0.21994,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/18/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,79.55300000000001,0.0006852,0.0545097156,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/15/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - US East,AAR-42589,f0da7054-89f3-5ba6-bea7-c210da5512d2,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Inp-glbl Tokens,3400.2680000000005,0.07331,249.27364708,0.07331,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/15/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - FR Central,AAR-37050,f2ea3e4b-b16d-5677-9806-a1efc847ea8a,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Inp-glbl Tokens,1291.501,0.07331,94.67993831,0.07331,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/21/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,66.027,0.0006852,0.0452417004,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/18/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - US East,AAR-42589,f0da7054-89f3-5ba6-bea7-c210da5512d2,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Inp-glbl Tokens,5347.776,0.07331,392.04545856,0.07331,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/19/2025,Azure OpenAI - gpt 4o 0513 Input global Tokens - US West,AAR-76983,7ae9c2ff-43c6-5fe0-b052-b77216263d29,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Input global Tokens,3113.0240000000003,0.036657,114.114120768,0.036657,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Input global,Usage,UsageBased,Azure,0.036657,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/19/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - US East,AAR-35913,d620896c-bb1d-56ce-a78a-5d2f97a17652,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Outp-glbl Tokens,423.8669999999999,0.21994,93.22530798,0.21994,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
